customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7054-DMVAS,1,0,0,0,54,1,0,1,1,1,0,0,1,0,2,1,1,65.3,3512.9,0
2661-GKBTK,1,0,1,1,60,1,0,1,0,1,0,1,1,1,2,0,1,76.95,4543.95,0
3278-FSIXX,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,45.25,74.2,0
4636-OLWOE,1,0,0,1,54,1,0,1,0,1,1,1,0,0,1,1,0,61.0,3283.05,0
0885-HMGPY,1,0,0,0,62,1,1,1,1,1,1,1,0,0,2,0,1,69.4,4237.5,0
4012-ZTHBR,0,0,1,1,21,1,0,1,0,0,0,0,0,0,0,1,0,44.95,926.25,0
0489-WMEMG,0,0,0,1,23,1,0,1,0,0,0,1,0,0,1,1,0,49.45,1119.35,0
2890-WFBHU,0,0,0,0,59,1,1,1,1,1,1,1,0,1,1,0,1,79.85,4786.1,0
9541-PWTWO,0,0,0,0,52,1,1,1,0,0,1,1,1,1,2,1,1,80.95,4233.95,0
7872-RDDLZ,0,1,0,0,67,1,1,1,0,1,0,0,0,0,0,0,0,54.9,3725.5,0
5696-JVVQY,0,0,1,1,48,1,0,1,1,1,1,0,0,1,2,1,1,70.1,3238.4,0
8845-LWKGE,0,0,1,1,30,1,0,1,0,0,1,1,1,0,1,1,0,64.5,1985.15,0
4701-LKOZD,0,0,0,0,70,1,1,1,1,1,1,1,1,1,2,0,1,89.75,6367.2,0
7798-JVXYM,0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,1,0,69.65,921.4,0
7623-TRNQN,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,49.9,49.9,1
6048-QBXKL,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,56.55,118.25,0
9661-MHUMO,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,49.25,49.25,1
8735-DCXNF,1,0,1,0,10,1,0,1,1,0,0,1,0,0,0,1,1,54.95,568.85,0
1027-LKKQQ,0,0,1,1,72,1,0,1,1,0,1,1,1,1,2,1,1,80.45,5886.85,0
5309-TAIKL,0,0,0,0,7,1,0,1,0,0,1,1,0,1,0,0,1,62.8,418.3,0
2845-KDHVX,0,0,1,0,64,1,0,1,0,1,1,1,0,1,2,1,0,68.3,4378.8,0
8608-OZTLB,1,0,1,1,38,1,0,1,1,1,1,1,1,0,1,0,0,74.05,2802.3,0
6656-GULJQ,1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,1,83.55,6093.3,0
9853-JFZDU,0,0,1,0,35,1,0,1,0,1,0,1,0,0,0,0,0,56.85,1861.1,0
4000-VGMQP,1,0,1,1,38,1,1,1,0,1,1,0,1,1,1,0,1,78.95,2862.55,0
2680-XKKNJ,0,0,0,0,8,1,0,1,1,1,0,1,0,0,1,0,1,58.2,469.25,0
7994-XIRTR,1,1,0,0,54,1,0,1,0,0,1,1,0,1,1,0,1,65.25,3529.95,0
7921-BEPCI,0,0,0,0,72,1,1,1,1,1,0,0,0,0,2,0,1,59.75,4265,0
0807-ZABDG,0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,1,0,55.1,154.65,1
8510-TMWYB,0,0,1,1,54,1,1,1,0,1,1,0,0,0,2,1,1,59.8,3246.45,0
6728-CZFEI,0,0,0,0,15,1,0,1,0,0,0,0,1,0,1,0,0,56.15,931.9,0
6121-TNHBO,0,1,0,0,63,1,1,1,1,1,1,1,1,0,1,0,1,83.0,5243.05,0
2486-WYVVE,1,0,1,0,31,1,1,1,0,0,1,1,1,1,1,1,0,79.3,2484,0
2999-AANRQ,0,0,0,0,21,1,0,1,1,1,0,1,1,0,2,0,1,71.05,1524.85,0
8668-KNZTI,1,0,0,0,52,1,0,1,1,0,1,0,0,0,1,0,0,53.75,2790.65,0
3926-YZVVX,0,0,0,0,41,1,0,1,0,0,0,1,0,0,1,0,1,50.05,2029.05,0
6332-FBZRI,1,0,1,1,67,1,1,1,1,1,1,1,0,0,1,1,1,69.35,4653.25,0
8221-EQDGL,1,0,1,0,35,1,0,1,1,1,1,0,0,0,0,0,0,61.0,2130.45,0
6608-QQLVK,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,50.5,50.5,1
7560-QJAVJ,0,0,0,0,70,1,0,1,1,0,1,1,1,1,2,0,1,79.6,5589.45,0
5084-OOVCJ,0,0,1,1,17,1,0,1,1,0,0,1,0,0,0,1,1,55.35,920.5,0
0254-WWRKD,0,0,1,1,67,1,0,1,0,1,0,0,0,0,1,0,1,50.55,3431.75,0
6302-JGYRJ,1,0,0,1,31,1,1,1,0,1,0,1,1,1,1,1,0,79.45,2587.7,1
8782-NUUOL,1,0,0,0,60,1,0,1,1,0,1,1,1,1,1,0,0,79.0,4801.1,0
9644-UMGQA,1,0,1,1,6,1,0,1,1,0,0,0,0,0,0,1,0,49.15,295.65,0
0872-CASZJ,1,0,1,0,59,1,1,1,1,0,0,1,0,1,1,1,0,69.1,4096.9,0
4726-DLWQN,1,1,0,0,50,1,1,1,1,1,0,0,1,0,0,1,1,70.35,3454.6,0
2599-CZABP,1,0,1,0,14,1,0,1,0,0,0,0,0,0,1,0,0,44.6,641.25,0
4544-RXFMG,1,0,1,1,8,1,0,1,0,0,0,0,0,0,1,1,0,43.45,345.5,0
5448-VWNAM,0,0,0,1,19,1,1,1,1,1,0,1,1,0,0,1,0,75.9,1375.6,0
1177-XZBJL,1,0,1,1,53,1,1,1,1,1,0,1,0,0,1,0,1,64.15,3491.55,0
4351-QLCSU,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,55.0,55,1
0939-EREMR,0,0,0,1,13,1,0,1,0,0,1,1,0,0,0,0,0,53.45,718.1,0
2911-IJORQ,1,0,0,0,37,1,1,1,1,1,1,1,1,1,1,1,1,90.6,3358.65,0
2100-BDNSN,0,0,1,0,5,1,1,1,0,0,1,1,1,0,0,0,1,67.95,350.3,1
6103-QCKFX,0,0,1,1,44,1,0,1,1,0,0,1,0,0,0,0,1,56.25,2419.55,0
7018-FPXHH,1,0,1,1,56,1,0,1,1,1,1,0,0,0,2,1,1,59.8,3457.45,0
5135-RDDQL,0,0,1,1,63,1,0,1,1,0,0,0,0,0,2,1,1,50.65,3221.25,0
1353-LJWEM,1,0,0,0,11,1,0,1,0,1,1,1,0,0,0,1,0,60.9,688.5,0
1794-SWWKL,1,0,1,1,15,1,1,1,0,0,1,1,0,0,0,1,1,59.65,867.1,0
6876-ADESB,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,48.95,48.95,1
9332-GYWLO,0,0,1,1,6,1,0,1,0,0,0,0,1,0,0,0,0,54.85,355.1,0
1963-SVUCV,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.3,45.3,1
7551-DACSP,1,0,1,1,6,1,0,1,0,1,1,0,0,0,0,1,0,55.3,324.25,1
4923-ADWXJ,0,0,0,0,25,1,0,1,0,1,0,1,0,1,0,1,1,65.8,1679.65,0
5949-HGVJL,0,0,1,0,26,1,0,1,0,1,0,1,1,1,0,1,0,73.05,1959.5,0
5203-XEHAX,0,0,0,0,34,1,0,1,1,1,0,0,0,1,1,0,0,64.35,2053.05,0
8050-XGRVL,0,0,1,1,62,1,0,1,1,0,1,0,0,0,1,0,1,54.75,3425.35,0
1518-VOWAV,0,0,0,0,9,1,0,1,1,1,0,0,1,1,0,1,0,74.65,703.55,1
9828-QHFBK,1,0,0,0,24,1,0,1,1,0,0,0,0,0,0,1,0,51.15,1275.7,0
5012-YSPJJ,1,0,1,1,31,1,0,1,0,0,1,1,0,0,0,0,0,54.35,1647,0
5909-ECHUI,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,56.25,56.25,1
2188-SXWVT,0,0,0,0,34,1,0,1,1,1,0,0,0,0,1,0,0,55.0,1885.15,0
6258-PVZWJ,1,0,1,0,68,1,1,1,1,1,1,1,1,1,2,1,1,90.8,6302.85,0
2978-XXSOG,0,0,0,0,22,1,1,1,1,0,0,1,0,0,0,1,0,59.05,1253.5,0
6953-PBDIN,1,0,1,0,70,1,1,1,0,1,1,1,1,0,2,0,1,72.95,5265.55,0
3898-BSJYF,0,0,0,1,10,1,1,1,1,0,1,1,0,1,1,0,1,73.55,693.3,0
3938-YFPXD,1,0,0,0,72,1,1,1,1,0,1,1,1,1,2,0,1,84.3,5997.1,0
7696-AMHOD,0,0,1,1,49,1,0,1,0,1,1,0,1,1,1,0,1,78.0,3824.2,0
2453-SAFNS,0,1,0,0,54,1,1,1,0,1,0,1,1,0,1,0,0,72.1,3886.05,0
3205-MXZRA,1,0,0,0,26,1,0,1,0,0,0,1,1,0,1,0,1,59.45,1507,0
5702-KVQRD,1,0,1,0,71,1,0,1,1,0,1,1,1,1,2,1,0,82.55,5832.65,0
0083-PIVIK,1,0,0,0,64,1,1,1,1,1,1,1,1,0,1,0,0,81.25,5567.55,0
9210-IAHGH,0,0,0,0,7,1,0,1,0,0,0,1,1,1,0,1,1,70.75,450.8,1
6169-PGNCD,0,0,0,0,57,1,0,1,1,1,1,1,1,0,2,1,1,74.3,4166.35,0
2257-BOVXD,1,0,1,0,14,1,1,1,0,0,0,1,1,0,0,1,1,66.6,979.5,0
7729-JTEEC,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,44.5,90.05,0
4576-CSAJH,1,0,0,0,22,1,0,1,0,1,0,1,0,0,1,1,1,55.15,1193.05,1
8690-UPCZI,1,0,1,1,29,1,1,1,1,0,0,1,1,0,1,0,1,69.05,1958.45,0
8344-WFMFH,1,0,0,1,9,1,0,1,0,1,0,0,0,0,0,1,0,50.1,484.05,0
8822-KNBHV,0,0,0,0,48,1,1,1,1,1,1,0,1,1,1,1,1,83.45,3887.85,0
4662-EKDPQ,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1,62.05,118.3,1
6437-UDQJM,0,1,1,0,72,1,1,1,1,1,1,0,1,1,2,1,1,84.1,6129.65,0
2108-GLPQB,1,0,1,0,25,1,1,1,0,0,1,0,0,0,0,0,1,55.55,1405.3,0
9259-PACGQ,0,0,1,0,34,1,1,1,1,1,0,1,0,0,0,0,0,62.65,2274.9,1
3468-DRVQJ,0,0,1,1,10,1,1,1,1,1,0,0,1,0,1,0,0,70.3,676.15,0
1122-YJBCS,1,0,1,0,69,1,0,1,1,1,0,0,0,0,1,1,1,53.65,3804.4,0
2810-FTLEM,0,0,0,0,16,1,0,1,1,0,0,0,0,0,0,1,0,50.15,762.25,1
4747-LCAQL,1,0,0,0,25,1,0,1,1,1,0,1,1,1,0,1,0,79.0,1902,0
8722-PRFDV,0,0,1,1,71,1,0,1,1,0,1,0,1,1,2,0,1,77.55,5574.35,0
2038-YSEZE,0,0,0,0,29,1,1,1,1,1,0,1,0,0,0,0,0,67.45,1801.1,0
3967-KXAPS,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,1,92.3,6719.9,0
0674-EYYZV,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,54.65,54.65,0
0822-QGCXA,0,1,1,0,27,1,1,1,0,1,1,1,1,1,0,0,0,83.85,2310.2,0
4075-WKNIU,0,0,1,1,0,1,1,1,0,1,1,1,1,0,2,0,0,73.35, ,0
3798-EPWRR,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,43.95,85.1,0
4186-ZBUEW,0,0,0,0,36,1,1,1,0,1,0,1,0,1,1,1,0,70.7,2511.95,0
7605-SNLQG,0,0,1,0,45,1,0,1,0,0,1,0,0,0,0,1,1,50.25,2221.55,0
8591-NXRCV,0,0,0,0,41,1,1,1,1,0,1,1,0,1,0,1,1,74.65,3090.65,0
4526-RMTLL,1,0,1,1,8,1,1,1,1,1,0,1,0,1,2,1,1,76.15,645.8,0
6253-GNHWH,0,0,1,1,71,1,1,1,1,1,1,1,0,0,2,0,0,71.1,5224.95,0
8080-POTJR,0,0,0,0,30,1,1,1,1,0,1,0,1,1,1,1,1,79.3,2427.1,0
3733-ZEECP,1,0,1,1,22,1,0,1,0,0,0,1,0,0,0,1,0,51.1,1232.9,0
4342-HFXWS,0,0,1,1,48,1,0,1,1,0,1,1,1,0,1,0,1,69.7,3023.65,0
9530-GRMJG,1,0,1,1,70,1,1,1,0,1,1,1,1,1,2,1,0,84.1,5979.7,0
6898-RBTLU,0,0,1,1,49,1,1,1,0,1,0,1,1,1,2,0,1,79.3,3902.45,0
7359-SSBJK,0,1,0,0,64,1,0,1,1,1,0,1,1,0,2,1,1,70.2,4481,1
2256-YLYLP,1,0,1,1,68,1,0,1,0,0,1,1,1,1,2,1,1,72.95,4953.25,0
4011-ARPHK,1,0,0,0,27,1,0,1,1,0,0,0,0,0,0,0,0,50.35,1411.35,0
8182-PNAGI,1,0,0,0,12,1,0,1,0,0,0,1,0,0,0,0,1,50.25,593.75,1
6365-HITVU,0,0,1,1,71,1,0,1,1,1,1,1,1,1,2,0,1,87.25,6328.7,0
6994-KERXL,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,55.9,238.5,0
1960-UOTYM,1,0,1,1,52,1,0,1,1,1,1,0,1,1,2,0,0,79.2,4016.3,0
8976-OQHGT,0,0,1,1,4,1,0,1,0,1,0,1,0,0,0,0,0,56.5,235.1,1
8469-SNFFH,1,0,1,0,70,1,1,1,1,1,1,1,1,0,1,0,1,79.4,5528.9,0
4114-QMKVN,0,0,1,1,56,1,1,1,1,1,0,0,0,1,1,0,1,68.75,3815.4,0
2775-SEFEE,1,0,0,1,0,1,1,1,1,1,0,1,0,0,2,1,1,61.9, ,0
5295-PCJOO,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,1,0,49.4,184.4,1
9863-JZAIC,1,0,0,0,35,1,0,1,0,0,0,0,1,0,0,0,0,55.0,2010.55,1
7471-MQPOS,1,1,1,1,71,1,1,1,0,1,1,1,0,1,1,1,1,72.9,5139.65,0
7672-VFMXZ,1,0,1,0,57,1,0,1,1,0,0,1,0,0,0,0,0,55.7,3171.6,0
7931-PXHFC,1,0,0,0,38,1,0,1,0,0,1,1,0,1,1,1,0,62.3,2354.8,1
3259-KNMRR,1,1,0,0,57,1,1,1,0,1,1,0,1,1,2,1,1,79.75,4438.2,0
6120-RJKLU,0,1,1,0,62,1,0,1,1,0,1,1,1,1,2,1,1,79.95,4819.75,0
3640-JQGJG,1,0,1,1,13,1,0,1,0,0,0,0,0,0,0,0,1,44.8,559.2,0
1596-OQSPS,0,0,0,0,11,1,0,1,0,1,0,0,0,0,0,0,0,51.1,531.15,0
9820-RMCQV,0,0,0,0,11,1,0,1,1,0,0,0,0,0,0,0,1,48.55,501,1
8450-JOVAH,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,56.7,113.55,1
0270-THENM,1,0,1,1,72,1,1,1,1,1,1,1,0,0,2,0,1,69.85,5102.35,0
2710-WYVXG,0,0,0,0,3,1,0,1,1,1,0,1,0,1,2,0,0,71.1,213.35,0
7009-LGECI,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,1,1,50.55,235.65,0
1036-GUDCL,1,0,1,1,60,1,0,1,1,1,0,1,1,1,0,1,1,79.05,4663.4,0
8217-QYOHV,1,0,0,0,5,1,0,1,1,0,0,1,0,0,0,1,0,55.75,266.95,0
6127-IYJOZ,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.85,45.85,0
8930-XOTDP,0,0,1,1,18,1,0,1,0,0,0,0,1,0,0,0,0,55.95,1082.8,0
5916-QEWPT,0,0,1,0,2,1,0,1,0,0,1,0,1,1,0,0,1,69.0,147.8,0
0531-XBKMM,1,0,0,1,66,1,1,1,1,1,0,1,0,0,2,0,1,65.7,4378.9,0
2408-PSJVE,1,0,1,1,44,1,0,1,0,1,1,1,0,0,0,1,0,61.9,2924.05,0
8738-JOKAR,0,0,0,0,42,1,0,1,1,1,0,1,0,1,1,1,0,67.7,2882.25,0
0657-DOGUM,0,0,1,0,48,1,1,1,1,0,0,1,0,0,1,1,1,60.6,2985.25,0
8792-AOROI,0,0,1,0,8,1,0,1,1,0,0,1,0,1,2,0,0,65.5,564.35,0
5906-CVLHP,0,0,1,1,45,1,0,1,0,1,0,1,0,0,1,1,1,54.15,2319.8,1
6369-MCAKO,0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,1,89.05,6185.8,0
4926-UMJZD,0,0,1,0,31,1,0,1,0,0,0,1,0,0,0,1,0,49.2,1498.55,0
7470-DYNOE,1,0,0,0,53,1,0,1,0,0,1,0,0,1,1,1,0,61.1,3357.9,0
5876-HZVZM,0,0,1,1,6,1,0,1,1,1,0,0,0,0,0,0,1,55.9,365.35,1
3085-QUOZK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.95,43.95,1
2363-BJLSL,1,0,0,0,62,1,0,1,0,1,1,1,1,1,0,1,1,80.4,4981.15,0
3926-CUQZX,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.1,45.1,1
2925-MXLSX,0,0,0,0,30,1,1,1,0,1,1,0,1,0,1,1,1,68.95,2038.7,0
5820-PTRYM,0,1,1,0,56,1,1,1,1,1,1,1,0,0,1,1,1,68.45,4014,0
9609-BENEA,1,0,1,0,35,1,1,1,0,1,0,1,1,0,1,1,0,69.0,2441.7,0
1750-CSKKM,1,0,0,1,9,1,0,1,0,0,0,0,1,0,0,0,0,55.35,449.75,1
9108-EJFJP,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,53.55,53.55,0
7619-PLRLP,0,0,1,0,53,1,1,1,1,1,1,0,0,1,1,0,1,74.1,3833.95,0
4710-NKCAW,1,0,1,1,5,1,1,1,1,1,0,1,0,0,0,0,1,64.4,316.9,0
5306-BVTKJ,1,0,1,1,48,1,0,1,0,1,1,0,0,0,1,1,1,55.8,2651.2,0
0463-ZSDNT,1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,1,1,56.75,503.25,0
5996-EBTKM,0,0,1,1,67,1,1,1,0,0,1,1,0,1,2,1,1,69.9,4615.9,0
2075-RMJIK,0,0,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,49.4,232.55,0
5392-AKEMH,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,45.05,523.1,0
2451-YMUXS,1,1,0,0,67,1,1,1,1,1,0,1,0,0,2,1,1,64.55,4250.1,0
1904-WAJAA,0,0,1,1,24,1,1,1,1,1,1,0,0,0,2,0,0,64.35,1558.65,0
5130-YPIRV,0,0,1,0,62,1,0,1,1,1,1,0,1,0,2,1,1,72.0,4284.2,0
2843-CQMEG,1,0,0,0,24,1,0,1,0,1,0,0,0,0,0,1,0,49.7,1218.25,0
6439-PKTRR,0,0,1,1,70,1,1,1,1,1,1,1,1,0,2,0,0,80.7,5617.95,0
5568-DMXZS,0,0,0,0,8,1,0,1,0,1,0,1,1,0,0,1,0,65.45,554.45,0
8468-FZTOE,0,0,1,1,72,1,0,1,1,1,1,1,0,1,2,1,0,74.35,5237.4,0
1684-FLBGS,0,0,1,1,23,1,1,1,0,1,0,1,1,0,0,1,1,69.5,1652.1,0
1389-WNUIB,0,0,1,1,20,1,1,1,1,0,0,0,1,1,1,0,1,76.0,1588.75,0
7164-BPTUT,1,0,0,1,57,1,1,1,1,1,1,1,1,1,2,0,0,89.55,5012.35,0
4174-LPGTI,0,0,1,1,41,1,0,1,0,1,0,1,0,1,1,1,1,66.5,2728.6,1
6304-IJFSQ,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,49.9,130.1,1
5482-NUPNA,0,0,0,0,4,1,0,1,1,1,0,1,0,0,0,1,0,60.4,272.15,1
6691-CCIHA,0,0,1,0,62,1,1,1,1,1,0,1,1,1,2,1,0,84.95,5150.55,0
1471-GIQKQ,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,49.95,49.95,0
1699-HPSBG,1,0,0,0,12,1,0,1,0,0,0,1,1,0,1,1,0,59.8,727.8,1
8775-CEBBJ,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,1,44.2,403.35,1
0550-DCXLH,1,0,0,0,13,1,0,1,0,1,0,1,1,1,0,0,0,73.35,931.55,0
9281-CEDRU,0,0,1,0,68,1,0,1,0,1,0,1,1,0,2,0,1,64.1,4326.25,0
3605-JISKB,1,1,1,0,55,1,1,1,1,1,0,0,0,0,1,0,1,60.0,3316.1,0
6840-RESVB,1,0,1,1,24,1,1,1,1,0,1,1,1,1,1,1,0,84.8,1990.5,0
